order_id,order_date,customer_id,country,city,channel,category,subcategory,unit_price,quantity,discount,revenue,cost
O216,2025-10-24 14:00:00,C11032,Netherlands,Amsterdam,Web,Electronics,Electronics Sub5,74.59,1,0.16,62.88,52.71
O217,2024-04-08 17:00:00,C10633,USA,New York,Mobile App,Sports,Sports Sub1,332.81,1,0.0,332.81,231.66
O218,2024-10-20 02:00:00,C10653,India,Hyderabad,Web,Home,Home Sub5,59.38,2,0.0,118.76,67.35
O219,2025-05-17 15:00:00,C10964,Netherlands,Amsterdam,Web,Sports,Sports Sub2,257.93,2,0.1,463.17,375.39
O220,2024-06-08 14:00:00,C11258,USA,Chicago,Mobile App,Home,Home Sub1,10.0,2,0.0,20.0,14.56
O221,2025-02-05 12:00:00,C10219,Canada,Montreal,Web,Home,Home Sub2,156.59,4,0.0,626.38,433.33
O222,2025-06-13 15:00:00,C10156,India,Hyderabad,Marketplace,Fashion,Fashion Sub1,133.84,5,0.0,669.19,373.95
O223,2025-05-10 17:00:00,C11192,Australia,Brisbane,Retail,Sports,Sports Sub5,91.06,3,0.0,273.18,174.74
O224,2025-01-11 22:00:00,C11061,UK,London,Web,Sports,Sports Sub5,106.55,1,0.15,90.38,66.83
O225,2024-08-27 23:00:00,C10687,USA,Seattle,Marketplace,Sports,Sports Sub1,93.44,3,0.0,280.31,159.26
O226,2024-01-23 18:00:00,C10609,Netherlands,Rotterdam,Marketplace,Sports,Sports Sub5,62.01,2,0.0,124.02,90.97
O227,2024-08-19 16:00:00,C11053,India,Bengaluru,Web,Fashion,Fashion Sub3,199.09,3,0.0,597.28,383.05
O228,2025-05-26 05:00:00,C10051,Brazil,São Paulo,Mobile App,Fashion,Fashion Sub4,56.36,2,0.0,112.73,82.48
O229,2024-06-12 11:00:00,C10518,Netherlands,Rotterdam,Mobile App,Electronics,Electronics Sub5,135.4,1,0.0,135.4,93.46
O230,2024-09-18 07:00:00,C10887,UK,Bristol,Mobile App,Sports,Sports Sub1,94.5,4,0.0,377.99,269.15
O231,2025-02-22 22:00:00,C10114,India,Bengaluru,Mobile App,Sports,Sports Sub2,10.0,4,0.07,37.08,27.68
O232,2024-09-22 18:00:00,C10454,Brazil,Brasília,Web,Sports,Sports Sub2,10.0,3,0.03,29.03,20.37
O233,2024-05-01 15:00:00,C11167,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub2,100.42,3,0.0,301.25,199.25
O234,2025-02-19 21:00:00,C10816,Sweden,Malmö,Web,Electronics,Electronics Sub1,88.06,1,0.0,88.06,54.74
O235,2025-03-20 03:00:00,C11374,France,Marseille,Web,Electronics,Electronics Sub4,117.7,1,0.0,117.7,85.07
O236,2024-09-24 19:00:00,C11108,France,Paris,Marketplace,Electronics,Electronics Sub1,121.23,2,0.0,242.45,174.9
O237,2025-09-01 05:00:00,C11230,UK,Manchester,Web,Sports,Sports Sub1,241.49,1,0.0,241.49,172.01
O238,2025-05-01 11:00:00,C10180,France,Paris,Web,Electronics,Electronics Sub2,113.33,1,0.0,113.33,70.9
O239,2024-04-15 07:00:00,C10731,Australia,Brisbane,Retail,Electronics,Electronics Sub3,43.27,1,0.0,43.27,23.83
O240,2024-09-17 20:00:00,C10821,India,Hyderabad,Marketplace,Home,Home Sub3,50.06,1,0.0,50.06,37.92
O241,2025-06-14 14:00:00,C10360,Australia,Melbourne,Marketplace,Sports,Sports Sub2,159.16,1,0.0,159.16,118.34
O242,2024-11-16 21:00:00,C10623,Australia,Sydney,Mobile App,Electronics,Electronics Sub5,62.85,3,0.0,188.55,123.8
O243,2024-02-20 19:00:00,C10010,India,Mumbai,Retail,Electronics,Electronics Sub5,168.15,1,0.0,168.15,116.55
O244,2025-07-21 00:00:00,C10382,India,Delhi,Web,Electronics,Electronics Sub4,78.08,2,0.0,156.16,107.43
O245,2024-05-19 22:00:00,C11308,France,Lyon,Mobile App,Sports,Sports Sub2,170.77,2,0.08,314.53,204.83
O246,2025-04-03 11:00:00,C11026,Germany,Berlin,Mobile App,Fashion,Fashion Sub4,393.26,2,0.0,786.52,515.45
O247,2025-07-21 06:00:00,C10271,France,Marseille,Web,Sports,Sports Sub5,190.12,3,0.0,570.37,382.78
O248,2025-07-14 08:00:00,C11212,Australia,Brisbane,Web,Sports,Sports Sub3,14.42,1,0.0,14.42,8.52
O249,2025-03-13 06:00:00,C10914,Sweden,Stockholm,Retail,Electronics,Electronics Sub1,99.71,2,0.01,198.05,143.31
O250,2025-04-24 22:00:00,C10970,Germany,Munich,Retail,Home,Home Sub5,247.03,3,0.0,741.08,590.13
O251,2025-08-14 14:00:00,C10528,USA,Seattle,Mobile App,Fashion,Fashion Sub4,66.85,2,0.0,133.69,89.6
O252,2025-04-17 02:00:00,C11293,France,Lyon,Mobile App,Electronics,Electronics Sub1,66.5,3,0.13,174.16,150.24
O253,2025-07-18 21:00:00,C10666,Netherlands,Amsterdam,Web,Electronics,Electronics Sub5,336.5,1,0.0,336.5,221.59
O254,2024-01-13 03:00:00,C10743,Brazil,Rio de Janeiro,Web,Sports,Sports Sub5,229.52,3,0.11,610.7,536.89
O255,2024-03-02 06:00:00,C11001,Brazil,São Paulo,Marketplace,Sports,Sports Sub3,260.85,2,0.05,494.79,408.35
O256,2024-06-03 21:00:00,C10678,Australia,Sydney,Marketplace,Fashion,Fashion Sub2,112.11,4,0.0,448.44,248.53
O257,2025-08-15 15:00:00,C11319,USA,Chicago,Marketplace,Fashion,Fashion Sub1,10.0,1,0.05,9.47,6.59
O258,2025-03-24 02:00:00,C10579,Germany,Cologne,Web,Sports,Sports Sub3,110.87,1,0.0,110.87,83.46
O259,2024-05-08 02:00:00,C11266,India,Hyderabad,Retail,Electronics,Electronics Sub4,93.19,1,0.17,77.3,71.72
O260,2024-02-11 03:00:00,C11286,Brazil,São Paulo,Web,Electronics,Electronics Sub1,145.61,5,0.0,728.04,466.29
O261,2024-08-17 19:00:00,C11086,Brazil,São Paulo,Mobile App,Electronics,Electronics Sub3,58.29,3,0.18,143.2,111.25
O262,2024-04-15 10:00:00,C10564,UK,Manchester,Web,Electronics,Electronics Sub1,203.51,1,0.0,203.51,144.38
O263,2024-10-06 14:00:00,C10420,Brazil,Rio de Janeiro,Mobile App,Sports,Sports Sub3,118.49,4,0.01,466.98,345.9
O264,2024-05-06 11:00:00,C10625,India,Bengaluru,Web,Electronics,Electronics Sub2,15.19,2,0.0,30.39,22.45
O265,2024-06-12 20:00:00,C11109,Germany,Hamburg,Mobile App,Fashion,Fashion Sub5,70.42,2,0.0,140.84,105.06
O266,2024-02-09 22:00:00,C10160,Brazil,São Paulo,Web,Home,Home Sub1,10.0,3,0.0,30.0,17.84
O267,2025-01-22 08:00:00,C10701,Germany,Berlin,Web,Electronics,Electronics Sub2,122.27,1,0.0,122.27,86.77
O268,2024-05-24 11:00:00,C10679,Australia,Sydney,Web,Home,Home Sub2,136.26,1,0.18,111.11,95.79
O269,2024-08-26 13:00:00,C11056,Canada,Calgary,Web,Electronics,Electronics Sub5,83.77,1,0.13,73.27,51.82
O270,2024-04-28 06:00:00,C10587,USA,Austin,Retail,Fashion,Fashion Sub4,181.01,2,0.0,362.02,265.77
O271,2025-04-27 15:00:00,C11366,UK,Manchester,Mobile App,Home,Home Sub3,173.35,3,0.0,520.06,317.69
O272,2025-10-06 07:00:00,C11072,Germany,Hamburg,Marketplace,Electronics,Electronics Sub1,190.12,1,0.0,190.12,107.68
O273,2024-05-18 19:00:00,C10442,Brazil,São Paulo,Marketplace,Fashion,Fashion Sub5,251.66,2,0.06,474.66,328.88
O274,2025-07-13 03:00:00,C10586,France,Lyon,Web,Fashion,Fashion Sub5,113.55,2,0.0,227.1,165.54
O275,2025-03-15 10:00:00,C11311,France,Lyon,Web,Home,Home Sub2,107.13,3,0.0,321.38,196.73
O276,2025-10-13 08:00:00,C10209,India,Hyderabad,Web,Electronics,Electronics Sub2,161.95,2,0.0,323.91,253.84
O277,2024-10-23 23:00:00,C10875,Canada,Toronto,Retail,Home,Home Sub5,191.46,3,0.08,530.5,442.77
O278,2024-01-26 12:00:00,C11387,Sweden,Malmö,Web,Sports,Sports Sub1,90.49,7,0.0,633.46,351.94
O279,2024-09-12 17:00:00,C10498,Canada,Toronto,Mobile App,Home,Home Sub2,258.41,1,0.0,258.41,160.13
O280,2025-07-12 12:00:00,C10422,USA,Chicago,Web,Sports,Sports Sub2,43.27,3,0.0,129.81,103.26
O281,2024-05-17 21:00:00,C10932,Sweden,Gothenburg,Web,Sports,Sports Sub5,79.07,3,0.11,209.95,187.97
O282,2024-03-21 10:00:00,C10299,France,Lyon,Web,Fashion,Fashion Sub2,201.29,3,0.15,513.74,344.23
O283,2024-04-26 21:00:00,C10009,USA,Seattle,Retail,Fashion,Fashion Sub1,67.73,1,0.0,67.73,51.93
O284,2024-10-21 05:00:00,C10855,USA,New York,Mobile App,Sports,Sports Sub1,113.84,3,0.0,341.53,265.75
O285,2025-01-27 01:00:00,C10954,USA,San Francisco,Web,Sports,Sports Sub2,180.97,2,0.04,346.28,260.5
O286,2024-01-03 01:00:00,C10680,Netherlands,Rotterdam,Web,Electronics,Electronics Sub3,10.0,5,0.0,50.0,31.5
O287,2025-09-23 08:00:00,C11330,USA,Chicago,Web,Beauty,Beauty Sub5,30.23,2,0.0,60.47,38.38
O288,2024-03-16 17:00:00,C10532,Brazil,Brasília,Mobile App,Fashion,Fashion Sub5,39.66,1,0.12,34.86,27.04
O289,2024-09-26 17:00:00,C11192,Sweden,Gothenburg,Web,Electronics,Electronics Sub5,18.76,1,0.0,18.76,12.1
O290,2024-12-05 06:00:00,C10744,Canada,Vancouver,Web,Sports,Sports Sub2,97.19,2,0.0,194.39,119.69
O291,2025-05-24 02:00:00,C10646,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub4,117.99,3,0.0,353.96,229.24
O292,2024-12-27 05:00:00,C10931,France,Paris,Mobile App,Beauty,Beauty Sub5,139.27,3,0.0,417.82,265.09
O293,2025-04-01 01:00:00,C10486,UK,Bristol,Marketplace,Electronics,Electronics Sub1,230.56,5,0.0,1152.78,824.61
O294,2025-02-19 15:00:00,C10209,India,Delhi,Web,Electronics,Electronics Sub1,99.79,1,0.06,93.52,78.42
O295,2025-05-13 07:00:00,C11217,USA,San Francisco,Mobile App,Home,Home Sub4,78.33,1,0.0,78.33,57.66
O296,2024-01-29 07:00:00,C10255,USA,Austin,Web,Sports,Sports Sub3,105.64,1,0.0,105.64,65.41
O297,2024-01-19 02:00:00,C10039,Netherlands,Utrecht,Web,Electronics,Electronics Sub3,181.78,3,0.0,545.33,433.63
O298,2025-01-04 20:00:00,C10363,Australia,Sydney,Mobile App,Electronics,Electronics Sub1,230.63,3,0.0,691.89,457.38
O299,2025-05-11 17:00:00,C10592,Canada,Toronto,Web,Sports,Sports Sub5,60.5,1,0.0,60.5,41.79
O300,2025-07-07 11:00:00,C10290,Sweden,Stockholm,Mobile App,Sports,Sports Sub5,188.87,1,0.0,188.87,117.15
O301,2025-03-11 00:00:00,C11244,India,Hyderabad,Web,Fashion,Fashion Sub3,292.15,1,0.0,292.15,162.78
O302,2025-02-05 21:00:00,C10319,Australia,Sydney,Web,Sports,Sports Sub4,90.87,4,0.0,363.49,233.21
O303,2024-04-06 12:00:00,C10436,Netherlands,Rotterdam,Web,Sports,Sports Sub3,266.5,3,0.1,715.74,597.18
O304,2024-04-09 16:00:00,C10211,Brazil,São Paulo,Mobile App,Fashion,Fashion Sub4,10.0,1,0.0,10.0,5.78
O305,2025-08-29 11:00:00,C10027,USA,Chicago,Retail,Fashion,Fashion Sub1,91.0,4,0.28,260.77,278.22
O306,2025-03-30 20:00:00,C11030,UK,London,Mobile App,Home,Home Sub5,118.2,1,0.1,105.93,92.36
O307,2024-08-18 03:00:00,C10123,Sweden,Stockholm,Mobile App,Electronics,Electronics Sub3,179.53,2,0.0,359.07,263.58
O308,2025-01-23 02:00:00,C10119,Brazil,Brasília,Retail,Beauty,Beauty Sub5,196.11,2,0.23,301.62,270.06
O309,2025-01-12 07:00:00,C11080,Netherlands,Utrecht,Web,Home,Home Sub2,67.19,1,0.0,67.19,39.89
O310,2025-05-14 22:00:00,C11134,India,Delhi,Web,Electronics,Electronics Sub5,63.47,1,0.09,57.48,42.17
O311,2024-04-09 16:00:00,C11169,India,Hyderabad,Mobile App,Home,Home Sub3,113.19,4,0.15,385.73,261.5
O312,2025-06-09 11:00:00,C10263,UK,Leeds,Web,Electronics,Electronics Sub1,21.76,3,0.0,65.27,45.36
O313,2025-06-16 13:00:00,C11359,Australia,Melbourne,Web,Electronics,Electronics Sub2,202.36,3,0.07,567.32,374.03
O314,2024-03-13 07:00:00,C11092,France,Lyon,Web,Sports,Sports Sub2,261.11,1,0.15,222.29,169.46
O315,2025-05-17 05:00:00,C10206,Netherlands,Amsterdam,Mobile App,Home,Home Sub5,167.84,2,0.0,335.69,238.49
O316,2024-08-21 07:00:00,C10620,Sweden,Gothenburg,Retail,Fashion,Fashion Sub2,93.22,1,0.08,85.62,58.57
O317,2025-01-18 11:00:00,C10371,USA,New York,Retail,Fashion,Fashion Sub1,10.0,4,0.04,38.37,30.23
O318,2024-08-20 12:00:00,C10327,Australia,Brisbane,Web,Home,Home Sub4,154.62,1,0.0,154.62,107.37
O319,2024-01-19 14:00:00,C10314,USA,Seattle,Web,Home,Home Sub2,197.61,3,0.08,543.44,371.59
O320,2024-02-09 17:00:00,C10841,Sweden,Stockholm,Web,Home,Home Sub1,81.11,1,0.06,76.56,53.11
O321,2025-05-16 14:00:00,C10157,Canada,Vancouver,Mobile App,Sports,Sports Sub4,74.07,2,0.09,134.08,101.24
O322,2024-02-25 14:00:00,C10135,USA,Austin,Web,Home,Home Sub3,39.83,1,0.0,39.83,28.2
O323,2025-05-27 11:00:00,C11309,France,Paris,Web,Electronics,Electronics Sub5,103.63,1,0.0,103.63,80.22
O324,2024-06-15 06:00:00,C11360,Canada,Calgary,Web,Beauty,Beauty Sub4,12.07,3,0.0,36.22,28.61
O325,2025-07-28 06:00:00,C11365,France,Marseille,Mobile App,Home,Home Sub3,197.62,1,0.0,197.62,149.63
O326,2025-04-12 06:00:00,C10933,UK,Leeds,Retail,Electronics,Electronics Sub3,146.51,2,0.0,293.02,168.93
O327,2024-06-20 15:00:00,C10721,Australia,Sydney,Web,Beauty,Beauty Sub5,79.62,1,0.0,79.62,44.79
O328,2025-10-27 00:00:00,C10497,India,Mumbai,Web,Fashion,Fashion Sub1,125.39,2,0.14,214.79,146.58
O329,2025-04-09 16:00:00,C11189,India,Hyderabad,Retail,Fashion,Fashion Sub2,142.75,3,0.03,415.43,248.69
O330,2024-08-14 14:00:00,C10913,Brazil,Brasília,Mobile App,Sports,Sports Sub1,232.73,2,0.0,465.45,349.24
O331,2025-10-22 12:00:00,C10745,Brazil,Brasília,Mobile App,Electronics,Electronics Sub3,147.86,1,0.03,142.69,115.71
O332,2024-11-11 18:00:00,C11079,Germany,Cologne,Mobile App,Home,Home Sub4,173.65,1,0.0,173.65,116.99
O333,2024-12-23 05:00:00,C10819,Netherlands,Utrecht,Web,Sports,Sports Sub3,129.77,4,0.0,519.07,357.45
O334,2025-04-17 15:00:00,C11371,USA,Austin,Mobile App,Beauty,Beauty Sub4,110.94,1,0.0,110.94,75.29
O335,2024-02-15 22:00:00,C10237,France,Paris,Mobile App,Electronics,Electronics Sub5,10.0,3,0.06,28.28,19.75
O336,2025-10-20 15:00:00,C10987,Sweden,Stockholm,Mobile App,Fashion,Fashion Sub1,146.28,1,0.11,129.86,104.25
O337,2024-11-24 18:00:00,C11010,Netherlands,Rotterdam,Web,Fashion,Fashion Sub3,130.97,2,0.0,261.94,176.18
O338,2024-09-03 01:00:00,C10675,Netherlands,Utrecht,Web,Electronics,Electronics Sub3,106.28,1,0.0,106.28,72.8
O339,2024-10-28 04:00:00,C11035,UK,Bristol,Mobile App,Electronics,Electronics Sub2,165.96,2,0.0,331.91,202.45
O340,2024-12-12 12:00:00,C10591,France,Lyon,Mobile App,Electronics,Electronics Sub5,156.01,1,0.0,156.01,109.78
O341,2025-01-19 05:00:00,C11157,USA,Chicago,Marketplace,Home,Home Sub1,222.33,1,0.04,213.76,175.51
O342,2025-03-02 06:00:00,C10371,Netherlands,Rotterdam,Web,Sports,Sports Sub5,106.81,1,0.0,106.81,61.11
O343,2024-02-01 23:00:00,C11077,UK,Manchester,Retail,Sports,Sports Sub2,136.5,2,0.0,273.0,178.01
O344,2024-10-12 16:00:00,C10353,USA,Austin,Retail,Electronics,Electronics Sub5,229.75,1,0.0,229.75,166.01
O345,2025-10-26 21:00:00,C10321,USA,Austin,Marketplace,Home,Home Sub1,212.68,1,0.0,212.68,125.31
O346,2025-06-25 20:00:00,C11054,France,Lyon,Web,Sports,Sports Sub4,12.94,3,0.0,38.82,22.5
O347,2025-01-25 23:00:00,C10269,Brazil,São Paulo,Retail,Electronics,Electronics Sub3,152.85,6,0.0,917.1,725.01
O348,2025-02-14 00:00:00,C10625,Australia,Sydney,Web,Electronics,Electronics Sub3,232.88,1,0.0,232.88,150.14
O349,2024-09-21 23:00:00,C10555,Sweden,Malmö,Mobile App,Home,Home Sub4,183.18,2,0.11,325.94,268.77
O350,2025-02-25 12:00:00,C10770,Sweden,Gothenburg,Mobile App,Home,Home Sub4,171.7,1,0.02,169.07,108.76
O351,2025-09-16 10:00:00,C10090,Netherlands,Amsterdam,Web,Fashion,Fashion Sub4,130.34,1,0.0,130.34,102.59
O352,2025-08-22 22:00:00,C10650,USA,Chicago,Web,Beauty,Beauty Sub2,152.22,3,0.0,456.65,335.57
O353,2024-05-26 16:00:00,C11350,Netherlands,Amsterdam,Web,Electronics,Electronics Sub3,230.22,5,0.18,946.26,851.11
O354,2025-01-19 09:00:00,C10003,UK,London,Retail,Home,Home Sub4,106.56,2,0.0,213.12,127.88
O355,2025-07-29 10:00:00,C10870,UK,Leeds,Web,Electronics,Electronics Sub2,134.16,1,0.11,119.3,83.68
O356,2025-07-23 12:00:00,C11274,India,Bengaluru,Mobile App,Electronics,Electronics Sub5,141.41,1,0.0,141.41,103.48
O357,2024-08-27 23:00:00,C11146,Canada,Montreal,Marketplace,Fashion,Fashion Sub5,89.07,4,0.0,356.27,258.43
O358,2024-04-15 23:00:00,C10523,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub3,230.36,3,0.0,691.09,517.64
O359,2025-09-25 02:00:00,C10814,Sweden,Stockholm,Web,Fashion,Fashion Sub3,154.33,4,0.08,569.31,406.52
O360,2024-08-01 09:00:00,C10839,Canada,Montreal,Mobile App,Home,Home Sub4,223.94,3,0.14,576.87,470.18
O361,2024-04-19 08:00:00,C10871,Canada,Toronto,Mobile App,Beauty,Beauty Sub1,181.88,4,0.0,727.53,451.63
O362,2024-07-17 19:00:00,C11147,USA,New York,Mobile App,Fashion,Fashion Sub5,160.73,2,0.0,321.47,178.37
O363,2025-04-29 18:00:00,C10552,Brazil,Rio de Janeiro,Retail,Home,Home Sub1,59.18,2,0.0,118.35,76.07
O364,2025-03-17 23:00:00,C10259,Sweden,Malmö,Retail,Electronics,Electronics Sub1,117.76,4,0.0,471.03,361.59
O365,2024-10-09 18:00:00,C10110,France,Lyon,Mobile App,Electronics,Electronics Sub2,165.41,2,0.04,317.11,191.84
O366,2025-05-03 01:00:00,C10238,Brazil,Rio de Janeiro,Web,Sports,Sports Sub4,14.13,1,0.0,14.13,8.5
O367,2024-02-18 14:00:00,C10088,Sweden,Gothenburg,Marketplace,Sports,Sports Sub2,78.77,2,0.0,157.54,117.81
O368,2025-08-25 02:00:00,C10686,Canada,Vancouver,Web,Electronics,Electronics Sub1,87.65,2,0.0,175.29,104.44
O369,2025-08-13 12:00:00,C10507,Brazil,Rio de Janeiro,Retail,Fashion,Fashion Sub1,224.07,2,0.0,448.14,338.22
O370,2024-01-27 04:00:00,C10704,UK,Bristol,Mobile App,Electronics,Electronics Sub1,206.16,3,0.0,618.47,418.76
O371,2024-11-06 09:00:00,C10425,UK,Manchester,Marketplace,Sports,Sports Sub3,10.0,1,0.0,10.0,5.51
O372,2024-10-16 03:00:00,C10888,Germany,Cologne,Mobile App,Home,Home Sub1,143.36,4,0.15,485.05,334.81
O373,2024-03-07 14:00:00,C11291,Sweden,Stockholm,Mobile App,Sports,Sports Sub2,88.91,3,0.35,174.14,180.45
O374,2024-06-27 01:00:00,C10983,Brazil,São Paulo,Web,Fashion,Fashion Sub3,41.11,2,0.0,82.23,61.22
O375,2025-05-25 08:00:00,C11121,UK,Bristol,Mobile App,Beauty,Beauty Sub3,10.0,3,0.1,27.03,19.71
O376,2024-02-23 03:00:00,C11105,France,Lyon,Web,Beauty,Beauty Sub5,144.13,1,0.0,144.13,99.83
O377,2024-09-13 07:00:00,C10411,Netherlands,Rotterdam,Mobile App,Fashion,Fashion Sub1,258.16,2,0.18,423.94,286.9
O378,2025-03-01 09:00:00,C10197,Netherlands,Amsterdam,Web,Home,Home Sub2,10.0,1,0.03,9.73,7.55
O379,2025-03-16 07:00:00,C11321,Germany,Cologne,Web,Home,Home Sub4,163.07,2,0.0,326.14,252.0
O380,2025-07-22 04:00:00,C10372,France,Marseille,Mobile App,Fashion,Fashion Sub1,128.53,3,0.07,358.98,256.39
O381,2025-07-28 07:00:00,C10021,Australia,Sydney,Web,Fashion,Fashion Sub4,65.0,1,0.16,54.3,39.12
O382,2025-02-13 12:00:00,C10821,India,Delhi,Marketplace,Home,Home Sub2,171.19,4,0.15,584.79,513.93
O383,2025-06-06 13:00:00,C11179,USA,Austin,Mobile App,Sports,Sports Sub2,92.83,3,0.0,278.5,163.48
O384,2024-04-06 20:00:00,C10853,Sweden,Gothenburg,Web,Electronics,Electronics Sub5,48.41,2,0.0,96.82,66.81
O385,2025-03-19 01:00:00,C11069,Sweden,Stockholm,Web,Home,Home Sub4,66.21,1,0.2,52.83,47.59
O386,2024-01-26 16:00:00,C10968,Netherlands,Amsterdam,Web,Fashion,Fashion Sub5,60.77,1,0.0,60.77,34.09
O387,2025-06-26 21:00:00,C11091,Netherlands,Amsterdam,Marketplace,Sports,Sports Sub4,243.69,1,0.0,243.69,140.8
O388,2024-09-18 17:00:00,C11150,Germany,Munich,Mobile App,Sports,Sports Sub3,91.69,3,0.06,258.36,156.55
O389,2024-08-11 13:00:00,C10873,India,Bengaluru,Mobile App,Sports,Sports Sub2,117.56,1,0.01,116.52,75.56
O390,2024-01-17 03:00:00,C11194,Brazil,São Paulo,Web,Sports,Sports Sub2,155.02,1,0.17,128.24,123.5
O391,2024-02-07 04:00:00,C11270,USA,San Francisco,Marketplace,Sports,Sports Sub3,10.0,5,0.0,50.0,29.8
O392,2024-11-12 02:00:00,C10844,France,Marseille,Mobile App,Electronics,Electronics Sub2,202.38,1,0.0,202.38,135.66
O393,2024-06-29 22:00:00,C11371,India,Bengaluru,Web,Sports,Sports Sub4,188.49,1,0.23,145.98,145.15
O394,2025-10-04 21:00:00,C10271,France,Lyon,Retail,Sports,Sports Sub1,41.97,2,0.0,83.93,53.08
O395,2024-10-08 02:00:00,C10431,India,Mumbai,Web,Electronics,Electronics Sub2,75.18,3,0.0,225.55,133.93
O396,2025-01-24 23:00:00,C11187,Canada,Calgary,Web,Sports,Sports Sub2,259.46,1,0.0,259.46,160.61
O397,2025-05-26 08:00:00,C11198,Australia,Sydney,Mobile App,Fashion,Fashion Sub3,96.11,3,0.0,288.34,222.15
O398,2024-08-21 13:00:00,C10677,Australia,Brisbane,Mobile App,Electronics,Electronics Sub3,185.89,1,0.0,185.89,105.05
O399,2024-04-08 04:00:00,C10084,India,Bengaluru,Marketplace,Fashion,Fashion Sub5,177.68,1,0.0,177.68,128.36
O400,2024-11-08 16:00:00,C10230,Germany,Munich,Mobile App,Electronics,Electronics Sub3,32.24,4,0.0,128.95,92.4
O401,2024-01-09 09:00:00,C10610,France,Marseille,Retail,Electronics,Electronics Sub2,50.41,2,0.27,73.89,56.06
O402,2024-01-18 02:00:00,C11390,Brazil,Brasília,Web,Electronics,Electronics Sub2,136.07,3,0.0,408.2,283.49
O403,2024-06-06 18:00:00,C10760,Canada,Vancouver,Web,Electronics,Electronics Sub3,97.02,1,0.0,97.02,60.51
O404,2024-08-29 12:00:00,C10666,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub2,98.85,2,0.13,171.44,138.13
O405,2025-07-26 10:00:00,C10852,Sweden,Stockholm,Retail,Fashion,Fashion Sub1,100.95,4,0.14,348.0,260.92
O406,2025-04-05 14:00:00,C10546,Netherlands,Rotterdam,Web,Electronics,Electronics Sub1,211.69,3,0.0,635.06,440.88
O407,2024-11-05 22:00:00,C10427,UK,Bristol,Marketplace,Electronics,Electronics Sub5,10.0,2,0.0,20.0,14.66
O408,2025-01-12 23:00:00,C10365,Netherlands,Rotterdam,Retail,Home,Home Sub2,223.79,2,0.0,447.58,330.35
O409,2025-03-15 07:00:00,C11034,UK,Leeds,Web,Fashion,Fashion Sub4,172.87,2,0.35,224.73,256.85
O410,2024-01-31 04:00:00,C10996,India,Hyderabad,Retail,Fashion,Fashion Sub4,82.32,2,0.08,151.4,93.2
O411,2024-01-14 11:00:00,C10972,Brazil,Brasília,Web,Home,Home Sub3,88.92,2,0.0,177.84,113.49
O412,2025-01-21 07:00:00,C10297,Germany,Hamburg,Web,Fashion,Fashion Sub5,107.19,2,0.0,214.38,146.28
O413,2024-07-14 16:00:00,C10974,Brazil,Brasília,Mobile App,Fashion,Fashion Sub4,10.0,1,0.0,10.0,6.73
O414,2025-04-04 11:00:00,C10195,Canada,Toronto,Web,Fashion,Fashion Sub2,180.89,1,0.02,176.5,133.37
O415,2025-10-24 08:00:00,C10982,France,Paris,Web,Electronics,Electronics Sub1,10.0,1,0.07,9.32,5.52
O416,2024-02-11 12:00:00,C10157,Germany,Cologne,Mobile App,Electronics,Electronics Sub5,188.68,1,0.0,188.68,103.86
O417,2024-05-15 09:00:00,C10306,UK,Leeds,Web,Sports,Sports Sub2,10.0,1,0.12,8.83,6.93
O418,2024-08-30 12:00:00,C11086,India,Mumbai,Retail,Beauty,Beauty Sub5,99.46,1,0.0,99.46,78.75
O419,2024-11-19 07:00:00,C10324,France,Paris,Marketplace,Electronics,Electronics Sub2,104.61,4,0.0,418.45,263.49
O420,2024-01-11 11:00:00,C10953,USA,San Francisco,Web,Home,Home Sub5,66.14,2,0.0,132.27,95.01
O421,2025-05-09 21:00:00,C10520,Australia,Brisbane,Mobile App,Electronics,Electronics Sub5,54.7,1,0.0,54.7,39.62
O422,2024-01-11 23:00:00,C11169,Canada,Toronto,Retail,Fashion,Fashion Sub2,23.12,2,0.0,46.25,30.88
O423,2024-12-15 21:00:00,C11350,Brazil,Brasília,Web,Fashion,Fashion Sub2,199.68,2,0.0,399.35,290.68
O424,2024-03-17 11:00:00,C10924,Germany,Cologne,Web,Home,Home Sub2,143.17,1,0.14,123.1,85.82
O425,2025-06-23 05:00:00,C10322,Canada,Calgary,Mobile App,Beauty,Beauty Sub4,24.57,3,0.14,63.52,57.49
O426,2024-08-26 13:00:00,C11081,Australia,Melbourne,Web,Home,Home Sub5,10.0,2,0.19,16.2,14.55
O427,2024-02-15 11:00:00,C11042,Australia,Melbourne,Mobile App,Sports,Sports Sub3,45.56,1,0.0,45.56,27.15
O428,2024-12-09 01:00:00,C11364,Germany,Hamburg,Mobile App,Home,Home Sub4,114.87,2,0.0,229.74,148.87
O429,2024-11-26 10:00:00,C10472,France,Paris,Mobile App,Electronics,Electronics Sub4,47.49,3,0.0,142.46,85.99
O430,2025-03-26 22:00:00,C10337,France,Paris,Marketplace,Electronics,Electronics Sub2,119.76,4,0.0,479.03,282.86
O431,2025-03-01 07:00:00,C10351,France,Lyon,Retail,Fashion,Fashion Sub3,153.25,4,0.0,612.99,362.34
